2022,MAY,STATE,16,5,1437000000
2022,MAY,STATE,17,5,153000000
2022,MAY,STATE,18,5,385000000
2022,MAY,STATE,19,5,497000000
2022,MAY,STATE,20,5,360000000
2022,MAY,STATE,26,5,1016000000
2022,MAY,STATE,27,5,895000000
2022,MAY,STATE,35,5,632000000
2022,MAY,STATE,36,5,1364000000
2022,MAY,STATE,39,5,482000000
2022,MAY,STATE,41,5,233000000
2022,MAY,STATE,42,5,883000000
2022,MAY,STATE,46,5,353000000
2022,MAY,STATE,48,5,1433000000
2022,MAY,STATE,49,5,191000000
2022,MAY,STATE,50,5,222000000
2022,MAY,STATE,51,5,127000000
2022,MAY,STATE,53,5,540000000
2022,MAY,STATE,55,5,2750000000
2022,NOV,STATE,4,5,383000000
2022,NOV,STATE,6,5,3327000000
2022,NOV,STATE,8,5,427000000
2022,NOV,STATE,12,5,145000000
2022,NOV,STATE,13,5,162000000
2022,NOV,STATE,16,5,1322000000
2022,NOV,STATE,17,5,135000000
2022,NOV,STATE,18,5,357000000
2022,NOV,STATE,19,5,478000000
2022,NOV,STATE,20,5,341000000
2022,NOV,STATE,26,5,957000000
2022,NOV,STATE,27,5,849000000
2022,NOV,STATE,35,5,553000000
2022,NOV,STATE,36,5,1278000000
2022,NOV,STATE,39,5,448000000
2022,NOV,STATE,41,5,205000000
2022,NOV,STATE,42,5,794000000
2022,NOV,STATE,46,5,344000000
2022,NOV,STATE,48,5,1348000000
2022,NOV,STATE,49,5,170000000
2022,NOV,STATE,50,5,207000000
2022,NOV,STATE,51,5,113000000
2022,NOV,STATE,53,5,490000000
2022,NOV,STATE,55,5,2580000000
2022,OCT,STATE,4,5,377000000
2022,OCT,STATE,6,5,3405000000
2022,OCT,STATE,8,5,445000000
2022,OCT,STATE,12,5,146000000
2022,OCT,STATE,13,5,167000000
2022,OCT,STATE,16,5,1403000000
2022,OCT,STATE,17,5,137000000
2022,OCT,STATE,18,5,368000000
2022,OCT,STATE,19,5,494000000
2022,OCT,STATE,20,5,353000000
2022,OCT,STATE,26,5,984000000
2022,OCT,STATE,27,5,879000000
2022,OCT,STATE,35,5,577000000
2022,OCT,STATE,36,5,1320000000
2022,OCT,STATE,39,5,458000000
2022,OCT,STATE,41,5,218000000
2022,OCT,STATE,42,5,810000000
2022,OCT,STATE,46,5,362000000
2022,OCT,STATE,48,5,1408000000
2022,OCT,STATE,49,5,178000000
2022,OCT,STATE,50,5,212000000
2022,OCT,STATE,51,5,115000000
2022,OCT,STATE,53,5,520000000
2022,OCT,STATE,55,5,2669000000
2022,SEP,STATE,4,5,349000000
2022,SEP,STATE,6,5,3274000000
2022,SEP,STATE,8,5,439000000
2022,SEP,STATE,12,5,133000000
2022,SEP,STATE,13,5,156000000
2022,SEP,STATE,16,5,1389000000
2022,SEP,STATE,17,5,132000000
2022,SEP,STATE,18,5,353000000
2022,SEP,STATE,19,5,476000000
2022,SEP,STATE,20,5,342000000
2022,SEP,STATE,26,5,957000000
2022,SEP,STATE,27,5,858000000
2022,SEP,STATE,35,5,559000000
2022,SEP,STATE,36,5,1284000000
2022,SEP,STATE,39,5,443000000
2022,SEP,STATE,41,5,214000000
2022,SEP,STATE,42,5,786000000
2022,SEP,STATE,46,5,355000000
2022,SEP,STATE,48,5,1343000000
2022,SEP,STATE,49,5,175000000
2022,SEP,STATE,50,5,207000000
2022,SEP,STATE,51,5,111000000
2022,SEP,STATE,53,5,517000000
2022,SEP,STATE,55,5,2618000000
2022,YEAR,STATE,1,5,32000000
2022,YEAR,STATE,4,5,4772000000
2022,YEAR,STATE,5,5,45000000
2022,YEAR,STATE,6,5,41787000000
2022,YEAR,STATE,8,5,5314000000
2022,YEAR,STATE,9,5,430000000
2022,YEAR,STATE,10,5,48100000
2022,YEAR,STATE,12,5,1933000000
2022,YEAR,STATE,13,5,2028000000
2022,YEAR,STATE,16,5,16628000000
2022,YEAR,STATE,17,5,1714000000
2022,YEAR,STATE,18,5,4413000000
2022,YEAR,STATE,19,5,5770000000
2022,YEAR,STATE,20,5,4143000000
2022,YEAR,STATE,21,5,926000000
2022,YEAR,STATE,22,5,112000000
2022,YEAR,STATE,23,5,554000000
2022,YEAR,STATE,24,5,842000000
2022,YEAR,STATE,25,5,188000000
2022,YEAR,STATE,26,5,11740000000
2022,YEAR,STATE,27,5,10477000000
2022,YEAR,STATE,28,5,90000000
2022,YEAR,STATE,29,5,941000000
2022,YEAR,STATE,30,5,223000000
2022,YEAR,STATE,31,5,1416000000
2022,YEAR,STATE,32,5,794000000
2022,YEAR,STATE,33,5,219000000
2022,YEAR,STATE,34,5,87000000
2022,YEAR,STATE,35,5,7148000000
2022,YEAR,STATE,36,5,15660000000
2022,YEAR,STATE,37,5,912000000
2022,YEAR,STATE,38,5,319000000
